1,0.15795272435897437
2,0.10987580128205128
3,0.07381810897435898
4,0.04176682692307692
5,0.014623397435897436
6,0.004707532051282051
7,0.0026041666666666665
8,0.001001602564102564
9,0.0001376083665886886
12,0.00010066438494060802
15,0.00010016025641025641
